unique_hash,text,drug
6cf97047f97a1ec4184cc679c70805ec5e0dd34b,My husband was scheduled to have first step of 3step j pouch surgery today Ten days ago to everyones surprise our insurance agreed to pay for Xeljanz even though it is not yet approved for UC Delaying the surgery was not an easy or obvious decision After having such high hopes for Entyvio and then suffering through it for 6 months with no response other than extreme fatigue he was not eager to delay surgery for another experiment with drugs However the clinical trial measured effects after 8 weeks and 48 of people very small group admittedly had improvements So we are giving it 8 weeks His regular GI did not have a protocol in their office to prescribe the drug but our second opinion doctor at Johns Hopkins was able to do it We are his first patient to use it Our pharmacist has never dispensed it Definitely feel like a guinea pig He takes two pills in the morning and two at night so much better than infusion One week in  no side effects definitely feels better but it is too early to tell if it is the drug or just the ups and downs of UC The big test will be in a few weeks when he starts to taper off the prednisone Needs to get monthly bloodwork to check lipid levels Very little info from IBD sufferers using this drug in the cyberworld I do note that there is someone on the Crohns page who got this off label and reports to be doing well I will update regarding progress or lack thereof Spouse has UC diagnosed 2013 Developed antibodies to remicade humira Entyvio did not work after 6 infusions Currently on Asacol HD 6mp 25 mg plus allopurinol Only thing that seems to work is prednisone,entyvio
e8506af571b5521461c22eb7a50dc01498946c7e,When antiinflammatory drugs fail and surgery is not an option stem cell transplantation long used in hematologic cancer treatment may be a way to correct the faulty immune responses of Crohns disease CD patients In 2018 a randomized multicenter British trial got underway using the regenerative power of autologous hematopoietic stem cell transplantation HSCT to reboot the faulty immune systems of refractory CD patients Coordinated by the University of Sheffield the ASTIClite Autologous Stem cell Transplantation In refractory Crohns disease  Low Intensity Therapy Evaluation trial will assess the efficacy of lowdose treatment versus standard care for inducing regression of ileocolonic ulceration in refractory CD at week 48 Were hoping that by completely resetting the patients immune system through a stem cell transplant we might be able to radically alter the course of the disease the trials lead investigator James Lindsay MD of Queen Mary University London told MedPage Today  Reinjected after chemoablation the stem cells will populate the gut and bone marrow to form a naive immune system with no memory of the bacteria to which the old immune system reacted with inflammation he explained As a secondary outcome the study will evaluate whether lowdose cyclophosphamide plus granulocyte colonystimulating factor is a safe and effective mobilization regimen in refractory CD patients Other endpoints are the impact of the protocol on disease activity quality of life and adverse events compared with standard care Finally the trial will assess the safety and efficacy of tumor necrosis factor inhibition in patients with endoscopic disease recurrence at week 24 after HSCTlite Results should be available in 2022 Lindsay said The current clinical trial is a followup to the 2015 ASTIC trial of stem cell therapy which used higher doses of ablative and hematopoietic drugs In this study HSCT did not achieve the primary endpoint of sustained clinical disease remission at 12 months compared with standard therapy and drugrelated toxicity was considerable Stateside another new HSCT trial known as Maintenance in Autologous Stem Cell Transplant for Crohns Disease  MASCTCD  is launching at the Icahn School of Medicine at Mount Sinai in New York City To improve the success of HSCT Amir Steinberg MD and colleagues will incorporate the antibody vedolizumab Entyvio after transplantation with the expectation the 47 integrin antagonist will increase and maintain remission in a cohort of 50 patients Drugrefractory CD patients with imagingdocumented active mucosal disease will be tapered off their current medications and undergo stem cell mobilization with lowdose chemotherapy growth factors and 1 to 2 weeks hospitalization The next stage will be HSCT with highdose chemotherapy and 2 to 4 weeks hospitalization After restoration of the immune system patients will receive vedolizumab at standard dosing for a total of eight doses Patients will be followed up each month and undergo colonoscopy and MRCT scan at 6 months The study is expected to be completed in 2020 Autologous stem cells have also proven effective for tissue healing in CD patients but allogeneic stem cells may also have a role to play For example an initiative begun at the Mayo Clinic in Rochester Minnesota and is recruiting healthy donors to provide allogeneic stem cells to treat anal fistulas in CD patients With allogeneic cells you have the advantage of an offtheshelf product to offer patients when they walk in Amy L Lightner MD told MedPage Today  In the allogeneic study the cells will be delivered arterially In another innovation Lightner and colleagues will alter the therapeutic target from the intestinal cells themselves to the extracellular vesicles functional nanoparticles secreted by cells and containing RNA proteins carbohydrates and lipids involved in cell signaling We can culture mesenchymal cells and engineer them as immunosuppressives to target the vesicles with less risk and much lower cost per dose  maybe 100 as opposed to 10000 she explained Lightner said she plans to continue stem cell investigations including a phase I trial targeting the extracellular vesicles at the Cleveland Clinic where she takes up a new position in early 2019,entyvio
4f4bce366594d3d4f2c9c6e95267b9e315fa1263,CC Stelara worked in a matter of days for me If your GI is willing to jump through hoops to get it for you then its probably worth considering If one anti tnf stopped working for you then another  292019 442 PM Ulcerative Colitis Next surgery scheduled I had such problems with my skin and my loop until I added them to my setup  282019 814 PM Ulcerative Colitis Next surgery scheduled Im not familiar with Hollister but its probably these They go on first cut a hole for the stoma to go through and place it directly on the skin It protects from leaks staying on the skin and  282019 613 PM Ulcerative Colitis Humira to remicade There are Cimzia and Simponi that are antiTNF shots not based upon weight Xeljanz is also not weight based not 100 on that Stelara is weightbased Remicade is a well studied drug that is  282019 710 AM Ulcerative Colitis Unexpected Scope Results for my Jpouch Buckeye I was just thinking about you How did you appointment with the GI go I know that your issues are more complex than mine I didnt see you post anything about it  272019 910 AM Ulcerative Colitis Next surgery scheduled Congratulations Id recommend getting a convex wafer for your new ostomy it will really help with your liquid output As you probably know the loop ileos can be at times a little more  262019 643 PM Ulcerative Colitis After Remicade infusion Id get tested for Remicade antibodies I had those same symptoms when I had serum sickness Dont ignore it Mine got worse were I started dropping things memory loss bone and joint pain If it is  262019 1246 PM Ulcerative Colitis The SuperDonor Phenomenon in Fecal Microbiota Transplantation Here is a segment that the CBC Radio did on it with their Quirks  Quarks show httpswwwcbccaradioquirksnotallpoopiscreatedequalandsuperpooperscouldbelifesavers14991153 They test  252019 650 AM Ulcerative Colitis Just saw my GI and hes recommending Xeljanz but Im scared When you start a thread you have to check the box to include you signature I see your meds now Have you thought about adding to Entyvio with either Prednisone or Entocort Is there a blood test to  242019 841 PM Ulcerative Colitis Just saw my GI and hes recommending Xeljanz but Im scared Have you been on an antitnf med like Remicade You dont have anything listed in your signature Are using any rectal meds or steroids  242019 739 PM Ulcerative Colitis Recently takendown friends Ive heard it takes up to 18 months for your jpouch to fully adjust  242019 434 PM Ulcerative Colitis Still experiencing issues with my cuffitis Song Lady Gas and diarrhea can also be caused by SIBO Its an easy test and Ive taken the test previously there is also a home test for it SIBO can happen to jpouchers Certain antibiotics can  242019 431 PM Ulcerative Colitis Still experiencing issues with my cuffitis SL So is your doctor saying that the pouchitis is chronic Personally Id tried more meds to try to knock it out before Id accept that diagnosis I dont get much gas unless Im not treating my,entyvio
c71cbdae7271b57bb662b7f458cc368cacd96882,A happy report Have had infusion 5 Side effect of fatigue less than remicade though and some skin reactions I now get solumedrol by IV just before the Entyvio Otherwise tapered off prednisone a month ago No signs of UC flare that began in July Hoping for the best for all of us using Entyvio UC for 15 yrs For flares I use Cortenemas Prednisone Allergic to mesalamines hives fever 6mp fever Remicade stopped after 6 mos due to joint pains AntiTNF Induced Lupus neuropathy Now taking Entyvio,entyvio
30fc2f8a359e161002a29e4c4208b4a83730a84c,Weve had success stories with both Entyvio and with Xeljanz both seem like solid choices Both are fairly new and therefore there is not a long term history report for most The best we have is some who we able to get those meds early on during clinical trials and offlabel before the official approval of those meds for the treatment of UC which was fairly recent Suzyq has had great luck with Xeljanz and got on it early on Theres several entyvio successes but I cannot remember the usernames off of the top of my head Theyre both meant for longterm maintenance treatment of UC Given we can get antibodies to anything and loose response eventually No guarantees or promises of forever but rather a hope of forever You can hedge your bets and start imuranazathioprine6mp concurrently to reduce the odds of antibody formation if you are prone to it As always our insurance often determines which medications we can try in what order So see if you truly have a choice between them or if insurance mandates one before the other As that might simplify your choice Moderator Ulcerative Colitis John  40 UC Proctosigmoiditis Rx Remicade 5mgskg6wks daily 75mgs 6MP 48g genericLialda and rowasa A screenwriter with Crohns disease came up with that iconic scene in the movie Aliens 1986 where an alien bursts out of a guys abdomen Ive musingly wondered whether my UC pains meant that  Post Edited iPoop  7242018 25614 PM GMT6,entyvio
a4e6297ab318b5c205c9c3b31d3f66f880ed5f15,Great you have such a nurse in STL It certainly makes sense to get a second opinion and a surgery consultation Explore all avenues ask about your surgery concerns Itll be a good qa session 6MP or imuran may help just plan on give it 3 months and be on pred in the interim It depends how awful youre currently feeling Cyclosporine is faster IV based rescue like pred not sure if they can start you on it and then transition you to 6mp Dunno Stinks as it seemed you were getting better amd now a turn for the worse Unfortunately thats UC in a nutshell How long have you been on humira and at what dose frequency Id give it 6 weeks for a response and then try something else Entyvio is possible but slow working Some positive posts on stelara lately as well Theres always options if theres still fight in you but theres a point where everyone says its enough Moderator Ulcerative Colitis John  38 UC Proctosigmoiditis Rx Remicade 5mgskg6wks 75mgs 6MP 48g Mesalamine DR and rowasa Have an acquaintance who poo poos your UC suffering Give them Gatorade with colonscopy prep before embarking on a long car ride then perhaps they might start to get our urgency and anxiety Post Edited iPoop  472017 81621 AM GMT6,entyvio
f8d2a7970aad27ca5643e176328b5bea6aac502e,Had a colonoscopy and it looks like they found active disease up to about 25cm which is 15cm less than last time  Was the inflammation mild moderate or severe Id make big biologics changes on moderate or severe inflammation scenarios If you have only mild inflammation then consider reintroducing rowasa enemas tacrolimus suppositories steroid enemasfoams etc Id ask for a humiraadalimumab concentration and antibodies test and decide based on the results of it The blood test is given before your next Humira injection when your concentration should be at its minimum Prometheus labs invented the test and still offers it for a premium they call it Anser ADA wwwanserifxcom Its also available as a generic from Labcorp and many other labs across the country for a lot less wwwlabcorpcomtestmenu18766adalimumabconcentrationandantiadalimumabantibodyserialmonitor Id say youre just about maxed out on your Humira dosage at weekly What can the test tell you 1 If you have high antibodies and low concentration of humira then going to another tnfalphablocker makes a whole lot of sense Simponi or Remicade 2 If you have no antibodies and high concentrations of humira then youve likely failed humira and all tnfalphablockers In this case then Id consider entyvio or xeljanz 3 If you have no antibodies and low concentration humira then Id consider Remicade which has a lot more dose variability Youre likely max dosed on humira but Remicade can go higher up to 10mgs per kilogram every 4 weeks Moderator Ulcerative Colitis John  40 UC Proctosigmoiditis Rx Remicade 5mgskg6wks daily 75mgs 6MP 48g genericLialda and rowasa You might have UC if a friendspouse suggests a fun outing and the very first thing crossing your mind is the peopletobathroom ratio Post Edited iPoop  8152018 72404 AM GMT6,entyvio
dfe1cfe77dc8b1225e5b03f1b387cc000809d9c3,Hello CCFA Community My name is David and Ive had UC since 2011 when I was 18 As of May 2017 I got my disease mostly in remission with the help of Entyvio and Rowasa yay One of my dreams is to be able to travel around the world for months at a time uninhibited by UC which is currently not easy Recently I discovered a good friend of mine Alex also has UC who has similar dreams He then created a project with a group of people to aggregate information necessary to empower us and others to take our lifesaving medications in other countries Were currently gathering information on taking UC medication internationally and will be sharing it here and in other communities by the end of November 2018 Were committed to having as comprehensive and detailed collection of data as possible and wed love to hear other peoples international stories How did you get medication to other countries How did you find infusion centers What challenges did you face with insurance companies Any and all information for international medication is valuable and will make an impact for us and others Thanks for reading and stay tuned,entyvio
0c8017c78481210fcf96d0daf5d4af7f0b422091,Prayers coming your way Im surprised that he didnt opt for Entyvio or Stelara first Did you mention either to him before deciding on Cimzia Hope things start to improve soon Keep us posted,entyvio
7f920ed0baf21dd4c13adb2003107aa68be3673b,You are not alone I have had almost the same experience  been having symptoms since Jan 2016 no remission Now trying Entyvio Still at 5 times daily plus urgency and occasional spasms Only relief seems to be from pred but that comes with so many side effects I start to wonder whats worse F 54 UC Symptoms started January 2016 diagnosis July 2016 after colonoscopy 2nd colonoscopy August 2017 confirms left sided UC Intolerant to mesalamines and azathioprine Remicade started Feb 2018 discontinued bc antibodies and severe joint pain Predisone SeptNov 2016 DecJan 2017 March 2017  May 2018 July 2018  ,entyvio
cfe3f491d5c50f9ace45abcca9399df03d2f9671,Hang in there  hopefully youll be able to get the crisis care you need to start feeling better Diagnosed with ulcerative colitis in 2011 In remission until 2015 with Lialda and prednisone No response with Entyvio or Remicade azathioprine Opted for threestep j pouch surgery Completed step one subtotal colectomy with ileostomy May 2017,entyvio
68abc79fc8d32dcb838a9f2d4cc90658e87a6ee7,I understand why you are so frustrated How long was the dr intending to keep you on steroids Ive never been on them for more than 6 weeks at a time but I know others have been on longer term I hope the Cimzia works for you did he say anything about Entyvio just in case it doesnt work If you arent comfortable with this doctor then you should probably at least get a second opinion Is there another dr in the same practice that you would be ok with It might be easier to get an appointment than starting all over again and having to wait to be seen good luck and fingers crossed new meds work for you 4418 proctocolectomy resulting in transverse colostomy currently receiving Stelara,entyvio
9a043291f0dfef00ea2c2fd3cfefdc85c2bc65be,The UK healthcare system is known as the NHS or National Health Service Literally nobody in the UK would know what you were talking about if you called it the NIH Entyvio was launched on the same day in the UK and the US so maybe not the best example to give of new medications being approved more slowly in the UK wwwukminhsukapplicationsndorecordview openaspnewDrugid4688 Incidentally for the record I was only giving my opinion on the topic creators situation before I start getting a reputation for being antibiologics as well as antisurgery neither are true There are some situations where I would go on a biologic and other situations where I would refuse Everyone is different and has to make up their own mind on what they feel comfortable with Edit Okay having googled NIH I think you were talking about medical research organisations The American NIH sounds equivalent to NICE in the UK which sets national guidelines for evidencebased treatment Post Edited NiceCupOfTea  3302016 54536 PM GMT6,entyvio
db26ebe73b39da1f3f858ee8cd19e45d0cd1108a,Hey all just wanted to give an update My sleeping has slightly improved and I think it had a lot to do with going on a really low fiber diet Although the prednisone has seemed to take over as my appetite is never ending I am eating meals every hour of the day it seems like I feel like I should be putting on weight with all that Im eating especially since I eat at least three full high protein low fiber meals a day Im also at about an average of three sometimes four stools in a 24 hour period I still get one formed stool usually even with the low fiber but the others are loose and watery There is occasional blood in morning but really not much Im still of the thought that I want to try entyvio to get remission I really need to get off these darn steroids Talked to the gi and she wants me to stay on the current plan until our next appointment in a few weeks since Ive shown some improvement I tell ya if I could get rid of that pain when a ormed stool occurs I Id scream with joy 26  Diagnosed summer 2014 Left sided colitis Currently on Prednisone 30 mg humira every other week imuran 150 mg Currently trying gluten free mostly dairy free since Jan 1 Flaring since June 2016 Significant inflammation docs words,entyvio
84feb81d7ea78b4cce34b6609b98165ade4ef62a,What medications names and dosages and other treatments is your daughter currently taking for her UC And if its mild UC why go straight to Humira Is there any turning back or decreasing your dosage during remission thanks for any input It sounds like your doctor is an advocate for the topdownapproach You can agreedisagree with that approach and decide what treatment you believe is best for your daughter Theres two general schools of thought on the management of UC patients 1 Topdownapproach and 2 Use the least and weakest medications possible first and work your way up ifwhen needed There are pros and cons to both approaches and firm believers in both approaches Below is the general thinking of both approaches to help you understand the thinking prosconsand gambles you make in using them 1 More and more gasteroenteroligists are advocates for the topdown approach A patient might startout with Humira early within their treatment Essentially start with the stronger medications 1st or at least very early in the process especially for those who will have UC the longest Why Their goal is to stop UC early in its tracks before UC spreads in extent and severity and becomes a much bigger problem Would you rather put out a fire when it is a small smoldering ember or wait until it is a 5alarmfire The thinking is control and manage it early keep the patient in a deepquiescenthistological remission where heshe has the longest possible remission least frequent and mildest flares for the best quality of life and overall long term prognosis UC is particularly aggressive in spreading in extent in severity within five years of a new diagnosis you potentially beat that hurdle When UC progresses in extent and severity longterm colorectal cancer odds jump substantially as do the risks of hospitalization and other adverse events 2 The oldschool approach for managing UC patients was to start with the weakest medications first and gradually work up the medication ladder ifwhen needed 1st use topical antiinflammatory mesalamine asacolpentasalaildaetc 2nd use immunomodulators azathioprineimuran6mp and 3rd use biologics humiraremicadeentyvio The thinking is that if a patient is able to control hisher UC well with the lower classes of medications there is less risk of major side effects and you can save stronger medications for later on for just those who ultimately need them Theres a lot of trialanderror with initially treating UC you might start with the weakest meds and then findout that a particular patient must go up the ladder within the first year or first several years That might result in multiple flareups as UC progresses in extent and severity due to initial undertreatment and a more difficult quality of life until things are figured out According to this school of thought medications like humira are saved for last after the others have been exhausted often when Humira is first mentioned youre flaring severely have been on prednisone for an extended period of time and exhausted lesser medications You might end up taking Humira when youre hospitalized andor suffering with a rather awful quality of life The advantage is that for those who can be managed with the weakest medications thats all that is needed Its possible your daughter can sustain with the weakest medications indefinitely Quincy has been on them for multiple decades Its also possible your daughters UC could spread quickly and become much more severe and necessitate strong meds quickly Theres no knowing ahead of time what each individuals ultimate prognosis will be UC can be quite mild mannered and easy it can be difficult and it can quickly necessitate surgery We all hope for the best plan for the worst and many of us land somewhere in the middle It takes more medications to achieve a remission than to sustain it So it is possible to take less medications or lower dosages once a remission has been achieved and sustained That said often with biologics like humira we stay on those meds as a maintenance treatment indefinitely As stopping a biologic can mean our bodies develop antibodies to Humira and when we need humira again it may be either less effective or not work at all Thats not a 100 certain outcome but it is a risk to consider You could certainly do humira shots less frequently during a sustained remission If shes on multiple meds besides humira then you can often eliminate everything but humira when in a remission Moderator Ulcerative Colitis John  39 UC Proctosigmoiditis Rx Remicade 5mgskg6wks daily 75mgs 6MP 48g genericLialda and rowasa UC experience wakeup with noisy bowels so no lingering in bed soon after poop with discomfortpainmildnausea eat something poop get dressed poop leave in car and worry whole drive about more Post Edited iPoop  372018 94228 AM GMT7,entyvio
e3874ea7ed7f3db43d15df0208ab64d32f72d1f8,While its always good to have a trump card up your sleeve ask yourself this what if that card youre saving is just a joker In the end todays quality of life now is where it is at A given treatment either works or does not regardless of when its used Pretty much all new UC medicine research is in biologics with many new and novel ones in the works Therefore I dont worry about running out of options Remi has worked well for me since 2012 and should it suddenly fail then I still have Humira Simponi Entyvio Xeljanz and soon Stelara as options to choose from Certainly consider both points of view and decide whatever you think is best,entyvio
d7bd96a5a1cbc0c5a71957746bfc9186df78e8e0,Im a floor loom weaver which is a fairly physical hobby Its not feasible when Im flaring or feeling sick from meds so Ive also just picked up yarn spinning with a drop spindle simple way to spin yarn without a wheel and am working hard to overcome my years long aversion to knitting since I can manage that when not feeling well I also bake a lot grainfree mainly with almond and coconut flours only honeymaple syrup sweeteners so always trying new recipes I work in tech and in front of a computer all day so enjoy doing nonscreen things when I can 1st Entyvio infusion 82015 Currently Entyvio Colazal Florastor Culturelle Cortifoam Canasa Previously Apriso Flagyl Prednisone Mesalamine Enemas Tinidazole Align Lialda Imuran Allergic Asacol Remicade Allergic Humira Anusol,entyvio
a0adabb9dac97cfe33cf0ef69fd0792b49512c81,U said youve tried enemas in the past but have a herd time retaining I hear ya on that one but they do give a really targeted dose I find putting it in while Im in bed helps and even if I can only take half the bottle its still better than nothing Hope u find some relief soon Diagnosed 2003 hospitalization in 2006 currently sever proctitis Current meds Flortistor 2 pillsdaily  Entyvio since August 2016 hydrocortisonefoam in am canasa midday hydrocort enema in pm if cant retain I use foam Pred 40 mg Colonoscopy scheduled in two weeks,entyvio
3ee302d87144990958a084a361c0a4d4eac0a3d0,Im on Entyvio for 3 years and I still have my 19 year old pouch pouchitis since day 1 No you wont lose it Lots of things out their now,entyvio
6fe1b4cbd8bc74450a3c2c893a856728015f7aad,Despite being depressed myself Im not the best person to give advice to others on how to deal with depressed people because I tend to get irritated by the depressed person Its no different this time Just because you are depressed doesnt mean you have no choice about how you behave No one is a saint but the depressed partners of spouses that I read about on this forum do seem inclined to be nightmares The thing is I was the child of a depressed father and me my brothers and my mum all suffered as a result of his utter selfishness and selfabsorption Im not gonna go into details but it was just miserable My mum always put him first she still does Has it been worth it for her Well only she can answer that and I doubt she would give an honest answer to anybody certainly not me But looking in from the outside to me it doesnt seem to have been worth it My advice would be to not wait until you are divorced but to make a conscious decision to get on with your life right now Let your husband get on with it and spend time with your children who need their mother more than a husband needs his wife Plus they are only young once toddlerhood is when they are at their cutest Later on you can decide whether or not there is a relationship left to salvage but right now I think you are in serious danger of burning yourself out with worry and anxiety Feel free to ignore my entire post Im not very good at giving advice Dx Crohns in June 2000 Yay   Tried 5ASAs azathioprine 6MP Remicade methotrexate Humira diets 1st surgery 20213  subtotal colectomy with end ileostomy 2nd surgery 10715  ileorectal anastomosis Stoma reversed and ileum connected to the rectum Current status Chronic flare Do I have any other kind Current meds 50mg 6MP waiting for funding for Entyvio,entyvio
a3f02999e3624f8051f334dc085d47d8c1e1dc10,I hate to know that it doesnt seem to work for very long A few good months go by fast Id like to share a little of my experience so far though I started it about six months ago but ended up needing to be disconnected anyway I was told that it can take six months to a year to workcrazy I plan on keeping the ostomy because my crohns has mainly affected my colon However Im now dealing with pyoderma gangrenosum Im still on the entyvio to see if it will help clear it up If it doesnt then Ill have to start dapsone My GI doctor is going to give it six weeks The strange side effects I get on entyvio are fatigue mild headaches and a warm feeling in my gut that seems to linger for a day or two and only happens off and on,entyvio
0cf0319a83498a5c2575f9dbfbce62bc6758c0de,Reply posted for justmarie17 I dont have any advice to really help here except if it is an option for you entyvio takes half as long to infuse as remicade,entyvio
851608aad81029c7c4c34acb084f6549d51c7189,Congratulations Id recommend getting a convex wafer for your new ostomy it will really help with your liquid output As you probably know the loop ileos can be at times a little more  262019 643 PM Ulcerative Colitis After Remicade infusion Id get tested for Remicade antibodies I had those same symptoms when I had serum sickness Dont ignore it Mine got worse were I started dropping things memory loss bone and joint pain If it is  262019 1246 PM Ulcerative Colitis The SuperDonor Phenomenon in Fecal Microbiota Transplantation Here is a segment that the CBC Radio did on it with their Quirks  Quarks show httpswwwcbccaradioquirksnotallpoopiscreatedequalandsuperpooperscouldbelifesavers14991153 They test  252019 650 AM Ulcerative Colitis Just saw my GI and hes recommending Xeljanz but Im scared When you start a thread you have to check the box to include you signature I see your meds now Have you thought about adding to Entyvio with either Prednisone or Entocort Is there a blood test to  242019 841 PM Ulcerative Colitis Just saw my GI and hes recommending Xeljanz but Im scared Have you been on an antitnf med like Remicade You dont have anything listed in your signature Are using any rectal meds or steroids  242019 739 PM Ulcerative Colitis Recently takendown friends Ive heard it takes up to 18 months for your jpouch to fully adjust  242019 434 PM Ulcerative Colitis Still experiencing issues with my cuffitis Song Lady Gas and diarrhea can also be caused by SIBO Its an easy test and Ive taken the test previously there is also a home test for it SIBO can happen to jpouchers Certain antibiotics can  242019 431 PM Ulcerative Colitis Still experiencing issues with my cuffitis SL So is your doctor saying that the pouchitis is chronic Personally Id tried more meds to try to knock it out before Id accept that diagnosis I dont get much gas unless Im not treating my,entyvio
4302e9c58e521d1554205beb2eeda3b799d94527,As I mentioned a few replies ago I just started Entyvio I am curious How have people responded to this drug Has it been working right away Has it taken a long time for the medicine to kick in For me its been only 2 days and I have noticed nothing yet however I dont plan on noticing improvement for a few months Prednisone 30 mgs Imuran 150 mgs Multivitamins Calcium supplements Currently in flare Diet of low fiber,entyvio
